date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2020-04-01,Italy,Veneto,venice,1,20,5,1,3,2,195808.0,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Veneto,venice,2,18,6,1,3,1,352004.0,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Veneto,venice,2,22,8,1,3,1,2175989.0,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Veneto,venice,2,28,9,1,3,2,6284409.0,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Veneto,venice,2,32,9,1,3,2,10474075.0,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Veneto,venice,2,26,8,1,3,1,5488211.0,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Veneto,venice,2,23,6,1,3,1,1717865.0,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Veneto,venice,1,15,6,0,4,0,599992.0,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Veneto,venice,1,15,7,0,6,0,535739.0,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Veneto,venice,2,16,7,1,4,0,489229.0,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Veneto,venice,2,17,6,0,5,0,722355.0,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Veneto,venice,2,18,7,0,4,1,615788.0,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Veneto,venice,2,19,6,0,3,1,606847.0,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Veneto,venice,2,21,8,1,4,1,2197816.0,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Veneto,venice,3,24,10,1,5,0,5879057.0,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Veneto,venice,3,26,11,2,5,1,11025261.0,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Veneto,venice,2,26,10,1,3,1,14346666.0,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Veneto,venice,2,28,12,2,4,1,8082930.0,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Veneto,venice,2,27,13,1,6,1,3580717.0,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Veneto,venice,2,24,12,1,8,1,1700090.0,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Veneto,venice,2,20,10,1,8,0,1391098.0,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Veneto,venice,4,27,16,1,6,1,1174633.0,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Veneto,venice,5,37,18,1,8,1,1433499.0,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Veneto,venice,6,41,17,1,8,2,1904110.0,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Veneto,venice,6,49,21,2,10,2,3968016.0,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Veneto,venice,6,48,21,2,11,3,4954130.0,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Veneto,venice,5,46,22,2,12,3,10103277.0,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Veneto,venice,5,47,20,2,12,3,12790671.0,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Veneto,venice,5,47,23,2,12,3,13834869.0,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Veneto,venice,4,44,18,2,10,3,7931130.0,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Veneto,venice,4,39,18,2,11,3,3925576.0,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Veneto,venice,3,30,16,1,12,2,1965541.0,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Veneto,venice,3,27,15,1,15,1,1935070.0,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Veneto,venice,6,45,25,1,14,2,1954208.0,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Veneto,venice,6,45,23,2,14,2,2110075.0,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Veneto,venice,5,43,20,2,11,3,2505748.0,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Veneto,venice,5,44,20,3,12,4,4814367.0,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Veneto,venice,5,45,20,3,12,3,6151654.0,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Veneto,venice,5,46,20,3,13,4,10102688.0,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Veneto,venice,4,49,20,3,15,3,13192045.0,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Veneto,venice,4,45,18,3,13,3,14117778.0,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Veneto,venice,4,45,17,3,11,3,8537275.0,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Veneto,venice,3,38,15,2,11,3,4152287.0,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Veneto,venice,3,29,14,2,12,2,2102009.0,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Veneto,venice,3,27,14,1,13,2,2156729.0,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Veneto,venice,4,43,22,1,12,2,2053192.0,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Veneto,venice,4,47,20,2,11,3,2316049.0,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Veneto,venice,5,47,21,3,12,4,3120709.0,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Veneto,venice,5,50,21,3,10,4,4297409.0,28025516.0,10483894.0,5498773.0,2.67,16.99
2024-05-01,Italy,Veneto,venice,4,50,20,4,11,4,7551308.0,40002340.0,13700842.0,5498773.0,2.92,23.47
2024-06-01,Italy,Veneto,venice,4,48,20,4,15,4,9298523.0,53795179.0,16158674.0,5498773.0,3.33,32.61
2024-07-01,Italy,Veneto,venice,4,50,20,3,12,4,13297415.0,76710786.0,18696373.0,5498773.0,4.1,45.0
2024-08-01,Italy,Veneto,venice,4,50,20,3,12,3,14354066.0,84188928.0,19317360.0,5498773.0,4.36,49.39
2024-09-01,Italy,Veneto,venice,3,48,19,3,11,4,8362906.0,50585783.0,14641663.0,5498773.0,3.45,30.66
2024-10-01,Italy,Veneto,venice,3,40,17,3,10,3,4298941.0,31416979.0,10804943.0,5498773.0,2.91,18.43
2024-11-01,Italy,Veneto,venice,2,28,15,2,11,2,2351547.0,17700164.0,6894354.0,5498773.0,2.57,10.73
2024-12-01,Italy,Veneto,venice,3,32,15,1,12,2,2170312.0,19709559.0,7177724.0,5498773.0,2.75,11.56
2025-01-01,Italy,Veneto,venice,4,44,22,2,10,2,,19510118.0,6145038.0,,3.17,
2025-02-01,Italy,Veneto,venice,4,42,20,2,10,4,,19876181.0,6407006.0,,3.1,
2025-03-01,Italy,Veneto,venice,4,46,20,3,9,3,,22329886.0,7733441.0,,2.89,
2025-04-01,Italy,Veneto,venice,4,44,19,3,9,4,,29763626.0,10600725.0,,2.81,
2025-05-01,Italy,Veneto,venice,4,49,19,3,11,4,,38798137.0,13411299.0,,2.89,
2025-06-01,Italy,Veneto,venice,4,61,22,4,10,4,,59036969.0,16790616.0,,3.52,
2025-07-01,Italy,Veneto,venice,4,57,24,4,10,4,,79066124.0,18268163.0,,4.33,
2025-08-01,Italy,Veneto,venice,8,100,66,5,13,7,,85229731.0,19094915.0,,4.46,
2025-09-01,Italy,Veneto,venice,7,91,63,5,12,7,,52434818.0,14801334.0,,3.54,
2025-10-01,Italy,Veneto,venice,5,68,46,4,11,6,,32578759.0,11063742.0,,2.94,
2025-11-01,Italy,Veneto,venice,5,66,44,3,12,4,,17254247.0,6538022.0,,2.64,
2025-12-01,Italy,Veneto,venice,4,58,38,3,14,4,,20974953.0,7516652.0,,2.79,
2026-01-01,Italy,Veneto,venice,5,71,40,3,12,4,,21443453.0,6669377.0,,3.22,
2026-02-01,Italy,Veneto,venice,6,82,57,4,13,5,,,7365485.0,,,
2026-03-01,Italy,Veneto,venice,6,84,52,4,11,6,,,,,,
2020-01-01,Malta,Malta,st_julians,0,2,43,0,0,0,498068.0,498068.0,113548.0,49408.0,4.39,32.52
2020-02-01,Malta,Malta,st_julians,0,2,30,0,0,0,588991.0,588991.0,142540.0,49408.0,4.13,41.11
2020-03-01,Malta,Malta,st_julians,0,1,25,0,0,0,244927.0,244927.0,48484.0,49408.0,5.05,15.99
2020-04-01,Malta,Malta,st_julians,0,0,7,0,0,0,11673.0,11673.0,638.0,49408.0,18.3,0.79
2020-05-01,Malta,Malta,st_julians,0,0,9,0,0,0,13172.0,13172.0,1161.0,49408.0,11.35,0.86
2020-06-01,Malta,Malta,st_julians,0,1,14,0,0,0,39340.0,39340.0,15358.0,49408.0,2.56,2.65
2020-07-01,Malta,Malta,st_julians,0,1,25,0,0,0,294995.0,294995.0,76716.0,49408.0,3.85,19.26
2020-08-01,Malta,Malta,st_julians,0,1,15,0,0,0,503816.0,503816.0,112076.0,49408.0,4.5,32.89
2020-09-01,Malta,Malta,st_julians,0,1,11,0,0,0,290155.0,290155.0,76334.0,49408.0,3.8,19.58
2020-10-01,Malta,Malta,st_julians,0,0,10,0,0,0,234469.0,234469.0,53945.0,49408.0,4.35,15.31
2020-11-01,Malta,Malta,st_julians,0,0,8,0,0,0,105890.0,105890.0,27690.0,49408.0,3.82,7.14
2020-12-01,Malta,Malta,st_julians,0,0,9,0,0,0,119688.0,119688.0,37224.0,49408.0,3.22,7.81
2021-01-01,Malta,Malta,st_julians,0,0,8,0,0,0,98277.0,98277.0,25546.0,48212.0,3.85,6.58
2021-02-01,Malta,Malta,st_julians,0,0,8,0,0,0,127162.0,127162.0,38332.0,48212.0,3.32,9.42
2021-03-01,Malta,Malta,st_julians,0,0,8,0,0,0,79675.0,79675.0,17704.0,48212.0,4.5,5.33
2021-04-01,Malta,Malta,st_julians,0,1,13,0,0,0,69629.0,69629.0,15268.0,48212.0,4.56,4.81
2021-05-01,Malta,Malta,st_julians,0,1,16,0,0,0,142267.0,142267.0,36166.0,48212.0,3.93,9.52
2021-06-01,Malta,Malta,st_julians,0,2,24,0,0,0,385593.0,385593.0,92683.0,48212.0,4.16,26.66
2021-07-01,Malta,Malta,st_julians,0,2,26,0,0,0,638256.0,638256.0,126314.0,48212.0,5.05,42.7
2021-08-01,Malta,Malta,st_julians,0,2,25,0,0,0,791896.0,791896.0,150576.0,48212.0,5.26,52.98
2021-09-01,Malta,Malta,st_julians,0,2,23,0,0,0,738422.0,738422.0,141821.0,48212.0,5.21,51.05
2021-10-01,Malta,Malta,st_julians,0,1,21,0,0,0,712734.0,712734.0,143711.0,48212.0,4.96,47.69
2021-11-01,Malta,Malta,st_julians,0,1,18,0,0,0,493453.0,493453.0,107638.0,48212.0,4.58,34.12
2021-12-01,Malta,Malta,st_julians,0,0,12,0,0,0,335595.0,335595.0,86228.0,48212.0,3.89,22.45
2022-01-01,Malta,Malta,st_julians,0,1,22,0,0,0,242195.0,242195.0,52794.0,50980.0,4.59,15.33
2022-02-01,Malta,Malta,st_julians,0,1,25,0,0,0,345389.0,345389.0,90508.0,50980.0,3.82,24.2
2022-03-01,Malta,Malta,st_julians,0,1,25,0,0,0,448634.0,448634.0,110332.0,50980.0,4.07,28.39
2022-04-01,Malta,Malta,st_julians,0,1,27,0,0,0,694893.0,694893.0,158969.0,50980.0,4.37,45.44
2022-05-01,Malta,Malta,st_julians,0,2,29,0,0,0,746507.0,746507.0,172115.0,50980.0,4.34,47.24
2022-06-01,Malta,Malta,st_julians,0,2,29,0,0,0,830430.0,830430.0,185526.0,50980.0,4.48,54.3
2022-07-01,Malta,Malta,st_julians,0,1,29,0,0,0,991837.0,991837.0,191804.0,50980.0,5.17,62.76
2022-08-01,Malta,Malta,st_julians,0,1,26,0,0,0,1096000.0,1096000.0,200401.0,50980.0,5.47,69.35
2022-09-01,Malta,Malta,st_julians,0,1,25,0,0,0,846574.0,846574.0,182929.0,50980.0,4.63,55.35
2022-10-01,Malta,Malta,st_julians,0,1,23,0,0,0,845231.0,845231.0,188618.0,50980.0,4.48,53.48
2022-11-01,Malta,Malta,st_julians,0,1,20,0,0,0,622816.0,622816.0,145665.0,50980.0,4.28,40.72
2022-12-01,Malta,Malta,st_julians,0,1,21,0,0,0,499918.0,499918.0,134500.0,50980.0,3.72,31.63
2023-01-01,Malta,Malta,st_julians,0,1,31,0,0,0,446954.0,446954.0,108528.0,51041.0,4.12,28.25
2023-02-01,Malta,Malta,st_julians,0,1,26,0,0,0,535980.0,535911.0,134449.0,51041.0,3.99,37.5
2023-03-01,Malta,Malta,st_julians,0,2,27,0,0,0,676516.0,676516.0,165971.0,51041.0,4.08,42.76
2023-04-01,Malta,Malta,st_julians,0,2,28,0,0,0,852786.0,852786.0,207902.0,51041.0,4.1,55.69
2023-05-01,Malta,Malta,st_julians,0,1,28,0,0,0,887067.0,887067.0,210027.0,51041.0,4.22,56.06
2023-06-01,Malta,Malta,st_julians,0,2,28,0,0,0,944312.0,944312.0,218413.0,51041.0,4.32,61.67
2023-07-01,Malta,Malta,st_julians,0,2,28,0,0,0,1096007.0,1096007.0,220137.0,51041.0,4.98,69.27
2023-08-01,Malta,Malta,st_julians,0,2,28,0,0,0,1200154.0,1200154.0,231178.0,51041.0,5.19,75.85
2023-09-01,Malta,Malta,st_julians,0,1,26,0,0,0,962553.0,962553.0,207844.0,51041.0,4.63,62.86
2023-10-01,Malta,Malta,st_julians,0,1,22,0,0,0,982766.0,982766.0,222082.0,51041.0,4.43,62.11
2023-11-01,Malta,Malta,st_julians,0,1,22,0,0,0,720205.0,720205.0,163968.0,51041.0,4.39,47.03
2023-12-01,Malta,Malta,st_julians,0,1,21,0,0,0,586992.0,586992.0,161460.0,51041.0,3.64,37.1
2024-01-01,Malta,Malta,st_julians,0,2,36,0,0,0,529557.0,529557.0,131242.0,52796.0,4.03,32.36
2024-02-01,Malta,Malta,st_julians,0,2,32,0,0,0,647382.0,647382.0,162998.0,52796.0,3.97,42.28
2024-03-01,Malta,Malta,st_julians,0,2,30,0,0,0,809466.0,809466.0,200227.0,52796.0,4.04,49.46
2024-04-01,Malta,Malta,st_julians,0,2,29,0,0,0,934202.0,934202.0,224005.0,52796.0,4.17,58.98
2024-05-01,Malta,Malta,st_julians,0,2,28,0,0,0,1034372.0,1034372.0,244566.0,52796.0,4.23,63.2
2024-06-01,Malta,Malta,st_julians,0,2,29,0,0,0,1046824.0,1046824.0,235642.0,52796.0,4.44,66.09
2024-07-01,Malta,Malta,st_julians,0,2,32,0,1,0,1257738.0,1257738.0,245328.0,52796.0,5.13,76.85
2024-08-01,Malta,Malta,st_julians,0,2,29,0,0,0,1320338.0,1320338.0,253704.0,52796.0,5.2,80.67
2024-09-01,Malta,Malta,st_julians,0,2,29,0,0,0,1074009.0,1074009.0,226059.0,52796.0,4.75,67.81
2024-10-01,Malta,Malta,st_julians,0,1,28,0,0,0,1108451.0,1108735.0,247977.0,52796.0,4.47,67.74
2024-11-01,Malta,Malta,st_julians,0,1,28,0,0,0,869836.0,869836.0,204127.0,52796.0,4.26,54.92
2024-12-01,Malta,Malta,st_julians,0,1,23,0,0,0,688004.0,688004.0,174398.0,52796.0,3.95,42.04
2025-01-01,Malta,Malta,st_julians,0,2,33,0,0,0,,603443.0,146470.0,,4.12,
2025-02-01,Malta,Malta,st_julians,0,2,29,0,0,0,,777390.0,192240.0,,4.04,
2025-03-01,Malta,Malta,st_julians,0,2,33,0,0,0,,943394.0,227983.0,,4.14,
2025-04-01,Malta,Malta,st_julians,0,2,29,0,0,0,,1075140.0,249503.0,,4.31,
2025-05-01,Malta,Malta,st_julians,0,2,28,0,0,0,,1100903.0,258737.0,,4.25,
2025-06-01,Malta,Malta,st_julians,0,2,29,0,0,0,,1137220.0,252970.0,,4.5,
2025-07-01,Malta,Malta,st_julians,0,2,36,0,0,0,,1319543.0,265532.0,,4.97,
2025-08-01,Malta,Malta,st_julians,0,2,96,0,1,0,,1404114.0,271574.0,,5.17,
2025-09-01,Malta,Malta,st_julians,0,2,100,0,1,0,,1145145.0,245468.0,,4.67,
2025-10-01,Malta,Malta,st_julians,0,2,76,0,0,0,,1255898.0,283159.0,,4.44,
2025-11-01,Malta,Malta,st_julians,0,1,73,0,1,0,,924061.0,225437.0,,4.1,
2025-12-01,Malta,Malta,st_julians,0,1,59,0,0,0,,777165.0,205869.0,,3.78,
2026-01-01,Malta,Malta,st_julians,0,2,60,0,0,0,,,176403.0,,,
2026-02-01,Malta,Malta,st_julians,0,3,75,0,0,0,,,222333.0,,,
2026-03-01,Malta,Malta,st_julians,0,4,69,0,1,0,,,,,,
2020-01-01,Malta,Malta,st_pauls_bay,0,0,43,0,3,2,498068.0,498068.0,113548.0,49408.0,4.39,32.52
2020-02-01,Malta,Malta,st_pauls_bay,0,0,30,0,2,2,588991.0,588991.0,142540.0,49408.0,4.13,41.11
2020-03-01,Malta,Malta,st_pauls_bay,0,0,25,0,1,1,244927.0,244927.0,48484.0,49408.0,5.05,15.99
2020-04-01,Malta,Malta,st_pauls_bay,0,0,7,0,1,1,11673.0,11673.0,638.0,49408.0,18.3,0.79
2020-05-01,Malta,Malta,st_pauls_bay,0,0,9,0,1,1,13172.0,13172.0,1161.0,49408.0,11.35,0.86
2020-06-01,Malta,Malta,st_pauls_bay,0,0,14,0,1,1,39340.0,39340.0,15358.0,49408.0,2.56,2.65
2020-07-01,Malta,Malta,st_pauls_bay,0,0,25,0,2,2,294995.0,294995.0,76716.0,49408.0,3.85,19.26
2020-08-01,Malta,Malta,st_pauls_bay,0,0,15,0,2,3,503816.0,503816.0,112076.0,49408.0,4.5,32.89
2020-09-01,Malta,Malta,st_pauls_bay,0,0,11,0,2,2,290155.0,290155.0,76334.0,49408.0,3.8,19.58
2020-10-01,Malta,Malta,st_pauls_bay,0,0,10,0,1,1,234469.0,234469.0,53945.0,49408.0,4.35,15.31
2020-11-01,Malta,Malta,st_pauls_bay,0,0,8,0,0,0,105890.0,105890.0,27690.0,49408.0,3.82,7.14
2020-12-01,Malta,Malta,st_pauls_bay,0,0,9,0,1,1,119688.0,119688.0,37224.0,49408.0,3.22,7.81
2021-01-01,Malta,Malta,st_pauls_bay,0,0,8,0,1,1,98277.0,98277.0,25546.0,48212.0,3.85,6.58
2021-02-01,Malta,Malta,st_pauls_bay,0,0,8,0,0,0,127162.0,127162.0,38332.0,48212.0,3.32,9.42
2021-03-01,Malta,Malta,st_pauls_bay,0,0,8,0,1,1,79675.0,79675.0,17704.0,48212.0,4.5,5.33
2021-04-01,Malta,Malta,st_pauls_bay,0,0,13,0,1,1,69629.0,69629.0,15268.0,48212.0,4.56,4.81
2021-05-01,Malta,Malta,st_pauls_bay,0,0,16,0,1,1,142267.0,142267.0,36166.0,48212.0,3.93,9.52
2021-06-01,Malta,Malta,st_pauls_bay,0,0,24,0,2,3,385593.0,385593.0,92683.0,48212.0,4.16,26.66
2021-07-01,Malta,Malta,st_pauls_bay,0,0,26,0,2,2,638256.0,638256.0,126314.0,48212.0,5.05,42.7
2021-08-01,Malta,Malta,st_pauls_bay,0,0,25,0,2,3,791896.0,791896.0,150576.0,48212.0,5.26,52.98
2021-09-01,Malta,Malta,st_pauls_bay,0,0,23,0,2,3,738422.0,738422.0,141821.0,48212.0,5.21,51.05
2021-10-01,Malta,Malta,st_pauls_bay,0,0,21,0,2,2,712734.0,712734.0,143711.0,48212.0,4.96,47.69
2021-11-01,Malta,Malta,st_pauls_bay,0,0,18,0,1,1,493453.0,493453.0,107638.0,48212.0,4.58,34.12
2021-12-01,Malta,Malta,st_pauls_bay,0,0,12,0,1,1,335595.0,335595.0,86228.0,48212.0,3.89,22.45
2022-01-01,Malta,Malta,st_pauls_bay,0,0,22,0,1,1,242195.0,242195.0,52794.0,50980.0,4.59,15.33
2022-02-01,Malta,Malta,st_pauls_bay,0,0,25,0,2,1,345389.0,345389.0,90508.0,50980.0,3.82,24.2
2022-03-01,Malta,Malta,st_pauls_bay,0,0,25,0,2,1,448634.0,448634.0,110332.0,50980.0,4.07,28.39
2022-04-01,Malta,Malta,st_pauls_bay,0,0,27,0,3,3,694893.0,694893.0,158969.0,50980.0,4.37,45.44
2022-05-01,Malta,Malta,st_pauls_bay,0,0,29,0,2,3,746507.0,746507.0,172115.0,50980.0,4.34,47.24
2022-06-01,Malta,Malta,st_pauls_bay,0,0,29,1,3,4,830430.0,830430.0,185526.0,50980.0,4.48,54.3
2022-07-01,Malta,Malta,st_pauls_bay,0,0,29,1,3,5,991837.0,991837.0,191804.0,50980.0,5.17,62.76
2022-08-01,Malta,Malta,st_pauls_bay,0,0,26,1,3,5,1096000.0,1096000.0,200401.0,50980.0,5.47,69.35
2022-09-01,Malta,Malta,st_pauls_bay,0,0,25,0,2,2,846574.0,846574.0,182929.0,50980.0,4.63,55.35
2022-10-01,Malta,Malta,st_pauls_bay,0,0,23,0,2,2,845231.0,845231.0,188618.0,50980.0,4.48,53.48
2022-11-01,Malta,Malta,st_pauls_bay,0,0,20,0,2,1,622816.0,622816.0,145665.0,50980.0,4.28,40.72
2022-12-01,Malta,Malta,st_pauls_bay,0,0,21,0,1,0,499918.0,499918.0,134500.0,50980.0,3.72,31.63
2023-01-01,Malta,Malta,st_pauls_bay,0,0,31,0,2,1,446954.0,446954.0,108528.0,51041.0,4.12,28.25
2023-02-01,Malta,Malta,st_pauls_bay,0,0,26,0,2,2,535980.0,535911.0,134449.0,51041.0,3.99,37.5
2023-03-01,Malta,Malta,st_pauls_bay,0,0,27,0,2,2,676516.0,676516.0,165971.0,51041.0,4.08,42.76
2023-04-01,Malta,Malta,st_pauls_bay,0,0,28,0,2,2,852786.0,852786.0,207902.0,51041.0,4.1,55.69
2023-05-01,Malta,Malta,st_pauls_bay,0,0,28,0,2,2,887067.0,887067.0,210027.0,51041.0,4.22,56.06
2023-06-01,Malta,Malta,st_pauls_bay,0,0,28,1,3,4,944312.0,944312.0,218413.0,51041.0,4.32,61.67
2023-07-01,Malta,Malta,st_pauls_bay,0,0,28,1,4,5,1096007.0,1096007.0,220137.0,51041.0,4.98,69.27
2023-08-01,Malta,Malta,st_pauls_bay,0,0,28,1,4,6,1200154.0,1200154.0,231178.0,51041.0,5.19,75.85
2023-09-01,Malta,Malta,st_pauls_bay,0,0,26,0,3,3,962553.0,962553.0,207844.0,51041.0,4.63,62.86
2023-10-01,Malta,Malta,st_pauls_bay,0,0,22,0,2,2,982766.0,982766.0,222082.0,51041.0,4.43,62.11
2023-11-01,Malta,Malta,st_pauls_bay,0,0,22,0,2,1,720205.0,720205.0,163968.0,51041.0,4.39,47.03
2023-12-01,Malta,Malta,st_pauls_bay,0,0,21,0,1,1,586992.0,586992.0,161460.0,51041.0,3.64,37.1
2024-01-01,Malta,Malta,st_pauls_bay,0,0,36,0,2,2,529557.0,529557.0,131242.0,52796.0,4.03,32.36
2024-02-01,Malta,Malta,st_pauls_bay,0,0,32,0,3,2,647382.0,647382.0,162998.0,52796.0,3.97,42.28
2024-03-01,Malta,Malta,st_pauls_bay,0,0,30,0,3,2,809466.0,809466.0,200227.0,52796.0,4.04,49.46
2024-04-01,Malta,Malta,st_pauls_bay,0,0,29,0,3,3,934202.0,934202.0,224005.0,52796.0,4.17,58.98
2024-05-01,Malta,Malta,st_pauls_bay,0,0,28,0,3,4,1034372.0,1034372.0,244566.0,52796.0,4.23,63.2
2024-06-01,Malta,Malta,st_pauls_bay,0,0,29,1,3,4,1046824.0,1046824.0,235642.0,52796.0,4.44,66.09
2024-07-01,Malta,Malta,st_pauls_bay,0,0,32,1,3,5,1257738.0,1257738.0,245328.0,52796.0,5.13,76.85
2024-08-01,Malta,Malta,st_pauls_bay,0,0,29,1,3,4,1320338.0,1320338.0,253704.0,52796.0,5.2,80.67
2024-09-01,Malta,Malta,st_pauls_bay,0,0,29,0,3,4,1074009.0,1074009.0,226059.0,52796.0,4.75,67.81
2024-10-01,Malta,Malta,st_pauls_bay,0,0,28,0,2,3,1108451.0,1108735.0,247977.0,52796.0,4.47,67.74
2024-11-01,Malta,Malta,st_pauls_bay,0,0,28,0,1,1,869836.0,869836.0,204127.0,52796.0,4.26,54.92
2024-12-01,Malta,Malta,st_pauls_bay,0,0,23,0,1,1,688004.0,688004.0,174398.0,52796.0,3.95,42.04
2025-01-01,Malta,Malta,st_pauls_bay,0,0,33,0,2,2,,603443.0,146470.0,,4.12,
2025-02-01,Malta,Malta,st_pauls_bay,0,0,29,0,2,2,,777390.0,192240.0,,4.04,
2025-03-01,Malta,Malta,st_pauls_bay,0,0,33,0,2,2,,943394.0,227983.0,,4.14,
2025-04-01,Malta,Malta,st_pauls_bay,0,0,29,0,2,3,,1075140.0,249503.0,,4.31,
2025-05-01,Malta,Malta,st_pauls_bay,0,0,28,0,2,3,,1100903.0,258737.0,,4.25,
2025-06-01,Malta,Malta,st_pauls_bay,0,0,29,1,3,5,,1137220.0,252970.0,,4.5,
2025-07-01,Malta,Malta,st_pauls_bay,0,0,36,1,4,7,,1319543.0,265532.0,,4.97,
2025-08-01,Malta,Malta,st_pauls_bay,0,0,96,1,4,6,,1404114.0,271574.0,,5.17,
2025-09-01,Malta,Malta,st_pauls_bay,0,0,100,0,3,4,,1145145.0,245468.0,,4.67,
2025-10-01,Malta,Malta,st_pauls_bay,0,0,76,0,3,4,,1255898.0,283159.0,,4.44,
2025-11-01,Malta,Malta,st_pauls_bay,0,0,73,0,2,2,,924061.0,225437.0,,4.1,
2025-12-01,Malta,Malta,st_pauls_bay,0,0,59,0,2,2,,777165.0,205869.0,,3.78,
2026-01-01,Malta,Malta,st_pauls_bay,0,0,60,0,3,3,,,176403.0,,,
2026-02-01,Malta,Malta,st_pauls_bay,0,0,75,0,3,3,,,222333.0,,,
2026-03-01,Malta,Malta,st_pauls_bay,0,0,69,0,3,4,,,,,,
2020-01-01,Malta,Malta,valletta,0,5,43,1,0,0,498068.0,498068.0,113548.0,49408.0,4.39,32.52
2020-02-01,Malta,Malta,valletta,0,4,30,1,1,0,588991.0,588991.0,142540.0,49408.0,4.13,41.11
2020-03-01,Malta,Malta,valletta,0,2,25,0,0,0,244927.0,244927.0,48484.0,49408.0,5.05,15.99
2020-04-01,Malta,Malta,valletta,0,1,7,0,0,0,11673.0,11673.0,638.0,49408.0,18.3,0.79
2020-05-01,Malta,Malta,valletta,0,1,9,0,0,0,13172.0,13172.0,1161.0,49408.0,11.35,0.86
2020-06-01,Malta,Malta,valletta,0,2,14,0,0,0,39340.0,39340.0,15358.0,49408.0,2.56,2.65
2020-07-01,Malta,Malta,valletta,0,2,25,0,0,0,294995.0,294995.0,76716.0,49408.0,3.85,19.26
2020-08-01,Malta,Malta,valletta,0,2,15,0,0,0,503816.0,503816.0,112076.0,49408.0,4.5,32.89
2020-09-01,Malta,Malta,valletta,0,2,11,0,0,0,290155.0,290155.0,76334.0,49408.0,3.8,19.58
2020-10-01,Malta,Malta,valletta,0,1,10,0,0,0,234469.0,234469.0,53945.0,49408.0,4.35,15.31
